City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
82,serhiyivka,46.0272,30.3768,281.42,38,3,9.56,UA,1730579443
83,ulladulla,-35.35,150.4667,291.55,67,100,2.86,AU,1730579445
84,cooma,-36.2333,149.1333,292.42,29,100,7.54,AU,1730579446
85,margaret river,-33.95,115.0667,285.75,65,90,3.12,AU,1730579447
86,kitahama,35.1667,135.9167,291.34,75,19,3.13,JP,1730579448
87,bilibino,68.0546,166.4372,251.81,97,24,2.79,RU,1730579449
88,nanchong,30.7951,106.0847,289.89,72,2,1.61,CN,1730579450
89,ca mau,9.1769,105.15,296.94,97,99,1.67,VN,1730579451
90,suva,-18.1416,178.4415,297.86,100,40,0.0,FJ,1730579453
91,blackmans bay,-43.0167,147.3167,288.22,56,68,1.79,AU,1730579454
92,remire-montjoly,4.9167,-52.2667,304.17,70,0,5.14,GF,1730579455
93,acapulco de juarez,16.8634,-99.8901,304.05,70,0,2.57,MX,1730579334
94,beyneu,45.3167,55.2,285.84,88,99,4.59,KZ,1730579457
95,hamilton,39.1834,-84.5333,291.44,47,0,2.06,US,1730579458
96,novofedorivka,46.1713,32.3178,281.25,38,16,8.15,UA,1730579460
97,iskateley,67.6803,53.1512,267.34,95,27,3.08,RU,1730579461
98,khash,28.2211,61.2158,291.23,29,0,0.63,IR,1730579462
99,lebu,-37.6167,-73.65,285.96,60,94,3.38,CL,1730579463
100,al kharj,24.155,47.3346,298.47,38,0,4.76,SA,1730579464
101,tanabe,33.7333,135.3667,289.03,77,0,6.44,JP,1730579465
102,ryotsu-minato,38.0833,138.4333,284.87,73,26,3.65,JP,1730579466
103,selfoss,63.9331,-20.9971,273.17,79,100,2.41,IS,1730579468
104,semenivka,52.1783,32.5818,276.14,75,94,7.71,UA,1730579469
105,likiep,9.8251,169.3107,301.41,73,49,1.5,MH,1730579470
106,nouadhibou,20.931,-17.0347,293.14,83,4,5.66,MR,1730579471
107,sawakin,19.1059,37.3321,303.02,64,0,0.53,SD,1730579472
108,ta`u,-14.2336,-169.5144,300.24,83,100,6.93,AS,1730579473
109,crane,31.3974,-102.3501,296.26,70,98,10.76,US,1730579474
110,jiuquan,39.7432,98.5174,277.44,52,100,1.98,CN,1730579477
111,arkalyk,50.2486,66.9114,282.41,84,100,13.25,KZ,1730579478
112,cuenca,-2.8833,-78.9833,293.22,49,75,7.2,EC,1730579479
113,bam,29.106,58.357,294.75,27,0,0.94,IR,1730579480
114,talnakh,69.4865,88.3972,259.35,90,40,5.06,RU,1730579481
115,stanley,54.868,-1.6985,283.18,93,75,2.06,GB,1730579483
116,arno,60.1167,18.6333,274.79,69,26,5.55,SE,1730579484
117,richards bay,-28.783,32.0377,296.12,83,28,5.08,ZA,1730579485
118,san antonio de pale,-1.4014,5.6325,298.62,83,99,4.84,GQ,1730579486
119,la tuque,47.4334,-72.7824,275.29,60,36,3.6,CA,1730579487
120,nereta,56.2066,25.313,276.18,72,73,4.86,LV,1730579488
121,cafayate,-26.073,-65.9761,296.35,66,77,5.0,AR,1730579490
122,ola,59.5833,151.2833,263.01,69,99,5.47,RU,1730579491
123,kayangel,8.0823,134.7173,301.23,77,100,3.77,PW,1730579492
124,mahibadhoo,3.7833,72.9667,300.47,77,39,2.27,MV,1730579493
125,bari,41.1177,16.8512,288.29,82,0,3.6,IT,1730579494
126,dudinka,69.4058,86.1778,265.26,83,82,9.76,RU,1730579495
127,jamestown,42.097,-79.2353,282.6,58,0,4.12,US,1730579496
128,hyderabad,17.3753,78.4744,296.88,88,40,1.03,IN,1730579226
129,san luis de la loma,17.2706,-100.8939,302.16,72,34,2.28,MX,1730579500
130,ilulissat,69.2167,-51.1,269.16,58,99,1.03,GL,1730579501
131,acarau,-2.8856,-40.12,298.87,77,100,9.04,BR,1730579502
132,ayr,55.4627,-4.6339,284.14,93,75,2.06,GB,1730579458
133,fang,19.9169,99.2145,292.48,93,14,0.66,TH,1730579505
134,winnemucca,40.973,-117.7357,283.18,62,100,4.12,US,1730579506
135,kapuskasing,49.4169,-82.4331,276.2,75,20,4.63,CA,1730579507
136,tsiombe,-25.3,45.4833,296.28,86,53,5.63,MG,1730579508
